date,open,high,low,close,volume
2019-09-06,138.15,138.64,137.35,137.42,14645900
2019-09-09,138.03,139.56,137.56,139.26,25780100
2019-09-10,139.05,141.13,138.33,141.04,29576200
2019-09-11,141.65,144.07,140.77,143.93,42970500
2019-09-12,144.09,144.75,142.62,143.96,38648300
2019-09-13,144.71,145.69,144.05,144.21,31042800
2019-09-16,143.90,145.53,143.65,144.75,23242600
2019-09-17,144.26,144.45,143.42,144.38,22986700
2019-09-18,144.37,144.38,142.16,143.49,19735700
2019-09-19,143.74,144.68,142.58,142.79,21531600
2019-09-20,142.68,143.61,141.59,142.48,22707200
2019-09-23,141.96,142.96,141.69,142.38,14944600
2019-09-24,142.73,142.86,139.69,140.23,27576700
2019-09-25,140.09,142.00,139.65,141.76,21917500
2019-09-26,141.60,141.60,139.79,140.18,20641600
2019-09-27,140.59,140.95,138.45,139.06,20181900
2019-09-30,139.25,140.07,138.72,139.23,16905400
2019-10-01,139.93,141.07,136.20,136.49,34093500
2019-10-02,135.81,135.81,134.18,135.46,24894600
2019-10-03,134.95,136.10,133.33,135.91,25362800
2019-10-04,136.14,137.30,135.34,137.20,18640400
2019-10-07,136.87,138.06,136.26,136.96,15762800
2019-10-08,135.62,136.09,134.41,134.74,18110600
2019-10-09,135.73,135.87,134.90,135.35,10929500
2019-10-10,135.55,136.61,135.32,135.90,16349000
2019-10-11,137.80,139.80,135.87,138.20,29236300
2019-10-14,137.91,138.13,137.16,137.69,10692600
2019-10-15,138.15,139.95,137.80,139.27,16801200
2019-10-16,139.11,140.08,139.04,139.42,13119100
2019-10-17,140.10,141.22,139.88,141.07,13175800
2019-10-18,140.69,141.21,139.33,140.39,14490200
2019-10-21,141.83,142.57,141.59,141.71,17450300
2019-10-22,141.86,142.64,141.43,141.87,12471800
2019-10-23,141.99,142.36,141.26,142.04,8728000
2019-10-24,142.55,142.65,141.18,141.84,9091400
2019-10-25,141.59,143.08,141.58,142.59,10531500
2019-10-28,143.20,144.41,142.60,143.83,15392400
2019-10-29,143.52,144.75,143.38,144.29,11978300
2019-10-30,144.24,144.26,142.85,143.82,14451500
2019-10-31,143.60,143.60,141.89,143.01,17344200
2019-11-01,143.88,145.53,143.56,145.44,18421600
2019-11-04,146.64,146.92,145.78,146.23,16182000
2019-11-05,146.64,147.62,146.24,146.41,13760200
2019-11-06,146.26,146.26,145.18,145.56,16025500
2019-11-07,146.95,147.35,145.51,145.95,13448900
2019-11-08,145.61,146.52,145.31,146.35,11967400
2019-11-11,145.38,146.18,145.24,146.07,10508700
2019-11-12,146.21,147.08,145.80,146.12,14316900
2019-11-13,145.11,145.81,144.61,145.49,14514400
2019-11-14,145.29,146.19,145.16,145.44,13054000
2019-11-15,146.48,146.54,145.67,146.20,13119200
2019-11-18,146.01,146.03,145.30,145.83,10759500
2019-11-19,146.37,146.92,145.64,146.37,15203700
2019-11-20,145.86,146.82,144.67,145.82,21314300
2019-11-21,146.11,146.17,144.64,145.10,15388300
2019-11-22,145.64,145.85,144.75,145.55,13482400
2019-11-25,146.30,148.88,146.17,148.65,24753000
2019-11-26,148.80,149.53,148.38,148.75,15496700
2019-11-27,149.38,149.89,149.11,149.80,13202500
2019-11-29,149.41,149.76,148.73,148.82,9988200
2019-12-02,149.17,149.23,147.11,147.37,17190900
2019-12-03,146.11,146.97,145.44,146.90,14884400
2019-12-04,147.65,148.31,147.47,147.91,10833200
2019-12-05,148.54,148.71,147.61,148.06,11470700
2019-12-06,149.57,150.33,149.49,149.79,16486200
2019-12-09,149.72,150.10,149.39,149.50,13476700
2019-12-10,149.41,149.92,148.98,149.59,13704400
2019-12-11,149.84,150.03,148.99,149.55,19612200
2019-12-12,149.72,151.88,149.26,150.84,24857000
2019-12-13,150.62,151.62,149.54,150.26,23279600
2019-12-16,151.48,152.21,151.19,151.31,20115300
2019-12-17,151.55,152.07,151.15,152.07,12980000
2019-12-18,152.40,152.61,151.72,152.37,15379300
2019-12-19,152.61,153.02,152.24,153.02,11919800
2019-12-20,153.41,153.65,153.01,153.24,25449500
2019-12-23,153.49,153.60,152.68,153.55,13372100
2019-12-24,153.69,153.92,153.31,153.90,4334500
2019-12-26,154.04,154.18,153.60,153.90,9371200
2019-12-27,154.31,154.31,152.75,153.14,12261800
2019-12-30,153.25,153.47,151.95,152.76,14912700
2019-12-31,152.42,153.60,152.08,152.97,17362400
2020-01-02,153.96,153.96,151.64,153.07,18297500
2020-01-03,151.19,152.73,151.15,152.47,19295600
2020-01-06,151.29,152.85,151.00,152.67,17150900
2020-01-07,152.21,152.66,151.62,152.16,11817900
2020-01-08,152.18,153.30,152.09,152.64,13832400
2020-01-09,153.38,153.69,152.59,152.82,11895400
2020-01-10,152.86,152.99,151.61,152.25,15353000
2020-01-13,152.29,153.31,151.49,153.24,17271100
2020-01-14,152.48,154.74,152.33,153.80,18323000
2020-01-15,153.41,155.07,153.40,154.54,15437200
2020-01-16,155.66,156.85,155.52,156.53,19976200
2020-01-17,157.22,157.48,155.74,156.11,18306400
2020-01-21,155.45,156.03,154.44,154.81,17935100
2020-01-22,155.29,155.69,154.36,154.71,14916300
2020-01-23,154.29,155.09,152.76,154.61,15954300
2020-01-24,155.13,155.13,151.64,152.71,20491400
2020-01-27,150.36,151.88,149.97,150.97,18539000
2020-01-28,151.89,152.72,150.95,152.23,16690400
2020-01-29,152.44,152.87,151.33,151.36,14944400
