date,open,high,low,close,volume
2004-04-28,113.89,114.01,112.5,112.82,50180000
2004-04-29,112.72,113.32,111.16,111.83,69710000
2004-04-30,112.12,112.38,110.9,110.96,48690000
2004-05-03,111.37,112.29,111.35,112.15,33760000
2004-05-04,112.25,113.26,111.66,112.06,51200000
2004-05-05,112.41,112.96,112.16,112.78,34430000
2004-05-06,112.02,112.59,111.0,111.81,55010000
2004-05-07,111.22,112.23,109.96,109.96,60960000
2004-05-10,109.44,109.75,108.36,108.83,75360000
2004-05-11,109.46,110.05,109.33,109.75,48350000
2004-05-12,109.61,110.54,108.06,110.45,90900000
2004-05-13,109.76,110.81,109.63,109.99,57510000
2004-05-14,109.98,110.74,109.27,110.04,54130000
2004-05-17,108.89,109.5,108.41,109.1,55080000
2004-05-18,109.49,109.94,109.33,109.65,30210000
2004-05-19,110.5,111.18,109.15,109.27,55020000
2004-05-20,109.45,109.87,109.04,109.62,38130000
2004-05-21,109.97,110.55,109.47,109.81,47490000
2004-05-24,110.53,110.76,109.68,110.27,40980000
2004-05-25,109.9,111.98,109.6,111.85,51720000
2004-05-26,111.66,112.29,111.51,112.24,35980000
2004-05-27,112.54,113.03,112.06,112.87,45320000
2004-05-28,112.73,112.88,112.36,112.86,23370000
2004-06-01,112.46,112.86,111.87,112.71,41070000
2004-06-02,113.03,113.48,112.46,113.13,39780000
2004-06-03,112.81,113.19,112.07,112.09,38730000
2004-06-04,112.98,113.58,112.71,112.98,32760000
2004-06-07,113.5,114.81,113.42,114.7,31680000
2004-06-08,114.37,114.92,114.17,114.86,32850000
2004-06-09,114.51,114.7,113.72,113.79,36810000
2004-06-10,114.04,114.35,113.93,114.35,21720000
2004-06-14,113.82,113.85,112.87,113.22,34640000
2004-06-15,113.9,114.44,113.51,114.02,37450000
2004-06-16,114.0,114.2,113.7,114.0,26640000
2004-06-17,113.79,114.07,113.33,113.83,28480000
2004-06-18,113.27,114.22,113.18,113.63,31810000
2004-06-21,113.75,114.14,113.13,113.2,24740000
2004-06-22,113.13,113.88,112.67,113.77,37340000
2004-06-23,113.58,114.84,113.42,114.75,35770000
2004-06-24,114.5,114.93,114.26,114.39,39410000
2004-06-25,114.41,114.94,113.68,113.84,32870000
2004-06-28,114.53,114.61,113.41,113.45,41290000
2004-06-29,113.5,114.17,113.42,113.92,28430000
2004-06-30,114.07,114.79,113.65,114.53,52610000
2004-07-01,114.25,114.4,112.58,112.94,57780000
2004-07-02,113.16,113.29,112.6,112.88,34620000
2004-07-06,112.37,112.45,111.63,111.89,38710000
2004-07-07,111.81,112.57,111.75,112.22,30050000
2004-07-08,111.75,112.32,111.2,111.42,45290000
2004-07-09,111.67,111.94,111.38,111.73,27410000
2004-07-12,111.52,112.04,111.0,111.78,35690000
2004-07-13,111.92,112.02,111.6,111.86,26820000
2004-07-14,111.26,112.39,111.12,111.52,54240000
2004-07-15,111.74,111.91,110.7,110.8,38440000
2004-07-16,111.57,111.67,110.44,110.71,40870000
2004-07-19,110.75,110.96,109.99,110.24,39600000
2004-07-20,110.53,111.9,110.25,111.64,47300000
2004-07-21,111.82,112.06,109.45,109.58,56270000
2004-07-22,109.36,110.39,108.77,109.88,72670000
2004-07-23,109.62,109.71,108.69,108.96,49610000
2004-07-26,109.21,109.43,108.21,108.75,49690000
2004-07-27,109.05,110.11,108.97,109.77,51310000
2004-07-28,109.55,110.37,108.59,110.1,66080000
2004-07-29,110.54,110.87,110.0,110.57,52350000
2004-07-30,110.32,110.9,110.1,110.84,41590000
2004-08-02,110.19,111.36,110.05,111.07,38810000
2004-08-03,110.93,111.06,110.16,110.21,40990000
2004-08-04,109.89,110.75,109.64,110.2,40840000
2004-08-05,110.29,110.38,108.27,108.4,50840000
2004-08-06,107.63,107.97,106.62,106.85,74750000
2004-08-09,107.02,107.48,106.87,107.0,37480000
2004-08-10,107.31,108.41,107.26,108.38,56100000
2004-08-11,107.66,108.33,107.1,108.16,53030000
2004-08-12,107.62,107.95,106.63,106.98,50040000
2004-08-13,107.12,107.35,106.59,107.19,41640000
2004-08-16,107.14,108.64,107.1,108.3,45750000
2004-08-17,108.75,109.28,108.53,108.91,40790000
2004-08-18,108.54,110.17,108.49,110.03,43230000
2004-08-19,109.81,110.02,109.18,109.71,39970000
2004-08-20,109.61,110.63,109.51,110.48,44900000
2004-08-23,110.55,110.77,110.05,110.2,33850000
2004-08-24,110.69,110.73,109.85,110.35,30570000
2004-08-25,110.33,111.27,109.9,111.1,38590000
2004-08-26,110.99,111.31,110.85,111.1,26630000
2004-08-27,111.23,111.63,111.05,111.45,24910000
2004-08-30,111.23,111.34,110.45,110.53,26730000
2004-08-31,110.66,111.16,110.1,111.11,44210000
2004-09-01,110.94,111.64,110.48,111.32,52800000
2004-09-02,111.24,112.7,111.24,112.58,42840000
2004-09-03,112.27,112.82,112.01,112.12,30490000
2004-09-07,112.54,113.13,112.32,112.86,37350000
2004-09-08,112.62,113.06,112.31,112.58,33010000
2004-09-09,112.57,112.88,112.03,112.48,34340000
2004-09-10,112.52,113.27,112.08,113.06,27910000
2004-09-13,113.31,113.74,113.01,113.43,44540000
2004-09-14,113.3,113.69,113.19,113.66,28070000
2004-09-15,113.3,113.36,112.68,112.8,38460000
2004-09-16,112.94,113.37,112.8,113.14,23920000
2004-09-17,112.91,113.36,112.69,113.15,33690000
2004-09-20,112.67,112.99,112.28,112.47,37190000
2004-09-21,112.75,113.47,112.54,112.96,40940000
2004-09-22,112.5,112.52,111.47,111.55,49170000
2004-09-23,111.6,111.7,110.95,110.95,44100000
2004-09-24,111.17,111.73,111.13,111.46,35010000
2004-09-27,111.1,111.2,110.58,110.75,39680000
2004-09-28,110.91,111.51,110.41,111.28,41700000
2004-09-29,111.21,111.85,111.0,111.84,33870000
2004-09-30,111.55,111.98,111.26,111.76,43590000
2004-10-01,112.26,113.65,112.21,113.65,62840000
2004-10-04,114.09,114.44,113.8,113.84,33590000
2004-10-05,113.85,114.16,113.54,113.9,37160000
2004-10-06,113.77,114.68,113.68,114.62,42300000
2004-10-07,114.38,114.4,113.36,113.45,39410000
2004-10-08,113.15,113.7,112.35,112.51,51880000
2004-10-11,112.78,113.02,112.64,112.97,20250000
2004-10-12,112.2,112.83,111.94,112.53,41860000
2004-10-13,113.0,113.07,111.32,111.54,54440000
2004-10-14,111.75,111.93,110.58,110.64,64550000
2004-10-15,111.04,111.74,110.57,111.26,63480000
2004-10-18,110.89,111.9,110.7,111.68,43770000
2004-10-19,112.02,112.23,110.59,110.74,56060000
2004-10-20,110.38,110.82,109.75,110.52,57180000
2004-10-21,110.79,111.32,110.21,111.24,53280000
2004-10-22,111.19,111.25,109.86,109.99,48760000
2004-10-25,109.75,110.12,109.35,109.86,44060000
2004-10-26,110.1,111.6,109.88,111.54,54490000
2004-10-27,111.38,113.1,111.12,112.88,73930000
2004-10-28,112.78,113.56,112.49,113.22,54430000
2004-10-29,113.18,113.64,112.9,113.2,48820000
2004-11-01,113.56,113.84,113.2,113.51,36780000
2004-11-02,113.67,114.57,113.22,113.55,56270000
2004-11-03,115.03,115.36,114.24,114.98,77030000
2004-11-04,114.78,116.67,114.68,116.55,55470000
2004-11-05,117.05,117.64,116.49,117.28,63310000
2004-11-08,116.98,117.23,116.72,117.11,34170000
2004-11-09,117.08,117.5,116.76,116.88,44720000
2004-11-10,117.06,117.55,116.76,116.97,45270000
2004-11-11,117.18,118.12,117.1,117.86,38410000
2004-11-12,117.97,119.0,117.68,118.79,55640000
2004-11-15,118.5,118.77,118.23,118.73,35300000
2004-11-16,118.36,118.41,117.73,117.88,40140000
2004-11-17,118.37,119.14,118.07,118.58,54940000
2004-11-18,118.49,118.8,118.23,118.74,31910000
2004-11-19,118.7,118.72,117.14,117.42,54280000
2004-11-22,117.17,118.12,117.03,117.98,37570000
2004-11-23,117.93,118.26,117.37,118.16,41970000
2004-11-24,118.27,118.59,118.05,118.44,29740000
2004-11-26,118.51,118.98,118.3,118.35,15490000
2004-11-29,118.79,119.01,117.48,117.81,61760000
2004-11-30,118.0,118.24,117.64,117.89,54480000
2004-12-01,118.16,119.5,118.1,119.23,49920000
2004-12-02,119.1,119.87,119.01,119.33,60190000
2004-12-03,119.27,120.14,119.09,119.25,49080000
2004-12-06,119.21,119.64,118.84,119.21,33050000
2004-12-07,119.49,119.62,118.04,118.1,52110000
2004-12-08,118.21,118.82,118.01,118.79,43900000
2004-12-09,118.14,119.46,117.73,119.21,60960000
2004-12-10,118.88,119.56,118.85,119.33,47850000
2004-12-13,119.76,120.4,119.35,120.37,38720000
2004-12-14,120.18,120.96,120.18,120.79,41740000
2004-12-15,120.7,121.11,120.31,120.88,46760000
2004-12-16,120.72,121.24,120.04,120.81,51650000
2004-12-17,119.46,119.97,119.16,119.44,71180000
2004-12-20,119.75,120.29,119.17,119.47,47200000
2004-12-21,119.6,120.48,119.46,120.39,33200000
2004-12-22,120.38,121.08,120.05,120.68,31510000
2004-12-23,120.87,121.28,120.09,120.77,25650000
2004-12-27,121.2,121.36,120.39,120.52,29980000
2004-12-28,120.64,121.33,120.6,121.18,23430000
2004-12-29,121.08,121.4,120.95,121.36,23770000
2004-12-30,121.4,121.57,121.04,121.13,21080000
2004-12-31,121.3,121.66,120.8,120.87,28660000
2005-01-03,121.56,121.76,119.9,120.3,56000000
2005-01-04,120.46,120.54,118.44,118.83,69270000
2005-01-05,118.74,119.25,118.0,118.01,65880000
2005-01-06,118.44,119.15,118.26,118.61,48290000
2005-01-07,118.97,119.23,118.13,118.44,55860000
2005-01-10,118.34,119.46,118.34,119.0,56800000
2005-01-11,118.64,118.74,117.99,118.18,63360000
2005-01-12,118.4,118.84,117.52,118.57,74310000
2005-01-13,118.64,118.73,117.5,117.62,55790000
2005-01-14,117.97,118.53,117.76,118.24,42030000
2005-01-18,118.05,119.62,117.95,119.47,57450000
2005-01-19,119.43,119.52,118.21,118.22,54920000
2005-01-20,117.89,118.2,117.29,117.5,72100000
2005-01-21,117.79,118.0,116.65,116.78,63280000
2005-01-24,117.09,117.34,116.37,116.55,58560000
2005-01-25,116.91,117.47,116.72,116.88,68340000
2005-01-26,117.32,117.6,117.04,117.23,57450000
2005-01-27,117.19,117.75,116.98,117.43,56660000
2005-01-28,117.49,117.55,116.61,117.43,60820000
2005-01-31,117.97,118.25,117.71,118.16,54140000
2005-02-01,118.25,119.08,118.1,118.91,52020000
2005-02-02,119.06,119.59,118.9,119.27,52610000
2005-02-03,119.06,119.16,118.57,119.11,49150000
2005-02-04,119.0,120.43,118.98,120.23,50020000
2005-02-07,120.25,120.52,119.96,120.07,46220000
2005-02-08,120.17,120.65,120.07,120.21,39460000
2005-02-09,120.42,120.49,119.25,119.31,55390000
2005-02-10,119.66,120.02,119.26,119.74,46020000
2005-02-11,119.7,121.04,119.46,120.77,53280000
2005-02-14,120.69,120.86,120.48,120.68,32550000
2005-02-15,120.8,121.43,120.68,121.13,44440000
2005-02-16,120.93,121.46,120.67,121.21,51800000
2005-02-17,121.23,121.33,120.22,120.23,58150000
2005-02-18,120.17,120.48,119.9,120.39,49540000
2005-02-22,119.9,120.47,118.58,118.6,80860000
2005-02-23,118.93,119.57,118.62,119.45,68310000
2005-02-24,119.24,120.32,118.98,120.24,69310000
2005-02-25,120.27,121.67,120.18,121.43,61170000
2005-02-28,121.15,121.3,120.04,120.63,69430000
2005-03-01,120.78,121.52,120.78,121.23,47570000
2005-03-02,120.76,121.93,120.65,121.17,64230000
2005-03-03,121.66,121.9,120.7,121.22,62100000
2005-03-04,122.05,122.83,121.79,122.73,56180000
2005-03-07,122.66,123.25,122.4,122.79,43810000
2005-03-08,122.67,123.0,122.11,122.33,44670000
2005-03-09,121.97,122.29,120.96,120.97,73610000
2005-03-10,121.2,121.5,120.4,121.24,65300000
2005-03-11,121.31,121.72,120.16,120.39,58130000
2005-03-14,120.61,121.16,120.28,121.14,36340000
2005-03-15,121.42,121.46,120.08,120.14,62490000
2005-03-16,119.7,119.88,118.9,119.12,76730000
2005-03-17,119.31,119.74,118.98,119.36,62740000
2005-03-18,119.11,119.53,118.15,118.54,61890000
2005-03-21,118.71,118.78,117.76,118.1,61430000
2005-03-22,118.37,118.93,116.9,116.9,93330000
2005-03-23,116.94,117.72,116.75,117.0,71950000
2005-03-24,117.46,117.99,117.06,117.14,52020000
2005-03-28,117.42,117.94,117.31,117.31,46940000
2005-03-29,117.14,117.9,116.25,116.53,73050000
2005-03-30,116.78,118.2,116.77,118.18,62900000
2005-03-31,118.19,118.46,117.87,117.96,65050000
2005-04-01,118.63,118.99,116.91,117.43,97400000
2005-04-04,117.36,117.86,116.74,117.63,71610000
2005-04-05,117.78,118.38,117.67,118.19,50080000
2005-04-06,118.45,118.95,118.18,118.6,53310000
2005-04-07,118.41,119.26,118.32,119.24,47230000
2005-04-08,119.17,119.21,118.0,118.0,64300000
2005-04-11,118.29,118.42,117.83,118.09,45860000
2005-04-12,117.89,119.06,117.07,118.7,86570000
2005-04-13,118.56,118.8,117.13,117.3,66060000
2005-04-14,117.44,117.5,115.77,115.77,99640000
2005-04-15,115.74,116.2,114.1,114.15,134070000
2005-04-18,114.12,114.96,113.96,114.5,100320000
2005-04-19,115.1,115.71,114.83,115.41,68400000
2005-04-20,115.4,115.63,113.55,113.8,114840000
2005-04-21,114.79,116.21,114.38,116.01,87470000
2005-04-22,115.74,116.5,114.27,115.57,89840000
2005-04-25,115.86,116.5,115.72,116.33,52370000
2005-04-26,115.96,116.77,115.15,115.2,75360000
2005-04-27,114.86,116.07,114.44,115.65,85190000
2005-04-28,115.27,115.68,114.2,114.2,74270000
2005-04-29,115.07,115.87,113.97,115.75,104290000
2005-05-02,116.07,116.41,115.52,116.4,56060000
2005-05-03,116.07,116.85,115.69,116.6,86910000
2005-05-04,116.65,117.75,116.28,117.5,82490000
2005-05-05,117.67,118.0,116.74,117.46,97320000
2005-05-06,117.93,117.99,117.06,117.09,69600000
2005-05-09,117.21,118.08,117.05,117.82,43980000
2005-05-10,117.36,117.5,116.39,116.6,75030000
2005-05-11,116.93,117.4,115.85,117.24,92040000
2005-05-12,117.32,117.59,115.41,115.95,95570000
2005-05-13,116.3,116.62,114.8,115.72,85440000
2005-05-16,115.7,116.84,115.66,116.8,49350000
2005-05-17,116.43,117.7,116.16,117.58,61420000
2005-05-18,118.07,119.08,118.01,118.79,78050000
2005-05-19,119.02,119.41,118.7,119.29,62850000
2005-05-20,119.34,119.39,118.74,119.12,46420000
2005-05-23,119.21,120.04,119.19,119.78,51290000
2005-05-24,119.44,119.83,119.2,119.5,51000000
2005-05-25,119.35,119.87,118.83,119.41,48480000
2005-05-26,119.79,120.21,119.62,120.05,43560000
2005-05-27,120.06,120.25,119.8,120.25,24640000
2005-05-31,120.08,120.17,119.4,119.48,44930000
2005-06-01,119.52,120.92,119.45,120.5,69880000
2005-06-02,120.23,120.84,120.1,120.76,40490000
2005-06-03,120.55,120.89,119.73,120.15,61050000
2005-06-06,120.02,120.2,119.55,120.04,36330000
2005-06-07,120.39,121.25,120.01,120.13,66690000
2005-06-08,120.43,120.59,119.67,119.91,50020000
2005-06-09,119.74,120.58,119.44,120.48,57170000
2005-06-10,120.56,120.65,119.6,120.2,36500000
2005-06-13,119.94,121.08,119.81,120.58,49500000
2005-06-14,120.45,121.2,120.38,120.86,34000000
2005-06-15,121.16,121.24,120.23,121.09,53890000
2005-06-16,121.09,121.64,120.92,121.4,46660000
2005-06-17,121.54,121.9,120.49,121.36,53760000
2005-06-20,121.08,121.84,120.94,121.4,42240000
2005-06-21,121.5,121.65,121.03,121.47,40060000
2005-06-22,121.68,121.94,121.07,121.57,46680000
2005-06-23,121.32,121.6,119.83,119.86,62820000
2005-06-24,119.88,120.01,118.84,118.98,59190000
2005-06-27,118.97,119.41,118.75,119.15,51160000
2005-06-28,119.4,120.24,119.37,120.15,42620000
2005-06-29,120.37,120.4,119.76,119.83,43060000
2005-06-30,120.22,120.32,118.95,119.18,62300000
2005-07-01,119.45,119.8,119.21,119.53,49790000
2005-07-05,119.25,120.65,119.19,120.49,51550000
2005-07-06,120.39,120.65,119.41,119.48,54070000
2005-07-07,118.29,119.95,118.26,119.95,103270000
2005-07-08,119.97,121.32,119.72,121.32,64550000
2005-07-11,121.33,122.1,121.31,121.94,49770000
2005-07-12,121.89,122.63,121.64,122.26,52170000
2005-07-13,122.27,122.52,121.99,122.43,41300000
2005-07-14,122.98,123.44,122.49,122.91,64780000
2005-07-15,122.79,123.04,122.36,122.84,56140000
2005-07-18,122.5,122.63,122.05,122.35,56860000
2005-07-19,122.71,123.11,122.41,123.02,59510000
2005-07-20,122.59,123.73,122.3,123.44,69610000
2005-07-21,123.55,123.61,122.47,122.72,100790000
2005-07-22,122.88,123.56,122.63,123.54,55930000
2005-07-25,123.41,123.95,122.85,123.19,57600000
2005-07-26,123.23,123.53,122.37,123.34,42850000
2005-07-27,123.5,123.89,123.05,123.79,45260000
2005-07-28,123.99,124.64,123.64,124.57,48450000
2005-07-29,124.41,124.63,123.5,123.74,62450000
2005-08-01,123.83,124.04,123.45,123.65,42940000
2005-08-02,123.87,124.6,123.74,124.39,46240000
2005-08-03,124.25,124.74,124.12,124.72,37200000
2005-08-04,124.23,124.31,123.57,123.72,51040000
2005-08-05,123.45,123.98,122.67,122.88,53710000
2005-08-08,123.17,123.41,122.38,122.65,48240000
2005-08-09,123.06,123.59,122.87,123.39,47520000
2005-08-10,123.82,124.5,122.82,123.33,73120000
2005-08-11,123.27,124.03,123.01,123.82,58890000
2005-08-12,123.57,123.69,122.75,123.06,54810000
2005-08-15,123.22,123.87,122.83,123.82,36230000
2005-08-16,123.44,123.52,122.09,122.21,72270000
2005-08-17,122.19,122.87,122.03,122.2,62510000
2005-08-18,122.05,122.56,121.84,122.19,53550000
2005-08-19,122.63,122.82,122.2,122.47,39960000
2005-08-22,122.58,123.23,121.88,122.47,69950000
2005-08-23,122.5,122.61,121.15,122.24,56760000
2005-08-24,121.94,122.73,121.09,121.15,79140000
2005-08-25,121.35,121.67,121.21,121.59,35650000
2005-08-26,121.48,121.49,120.68,120.76,61960000
2005-08-29,120.41,121.78,120.38,121.69,56200000
2005-08-30,121.25,121.3,120.39,121.05,74330000
2005-08-31,121.19,122.66,120.74,122.58,103020000
2005-09-01,122.51,123.15,121.14,122.49,74580000
2005-09-02,122.85,122.88,122.04,122.27,47660000
2005-09-06,122.66,123.8,122.65,123.7,57260000
2005-09-07,123.63,124.13,123.46,123.91,41770000
2005-09-08,123.66,124.0,123.31,123.5,39070000
2005-09-09,123.83,124.74,123.8,124.6,44110000
2005-09-12,124.45,124.67,124.27,124.35,33030000
2005-09-13,124.13,124.42,123.52,123.66,58480000
2005-09-14,123.75,123.92,123.02,123.21,55200000
2005-09-15,123.51,123.65,122.9,123.15,73660000
2005-09-16,123.28,123.74,122.87,123.5,75440000
2005-09-19,123.47,123.55,122.64,123.09,53380000
2005-09-20,123.21,123.61,121.87,122.05,85010000
2005-09-21,121.79,121.87,120.78,120.91,94520000
2005-09-22,120.95,121.66,120.44,121.34,84610000
2005-09-23,121.24,121.89,120.9,121.44,59370000
2005-09-26,122.02,122.24,121.08,121.58,70430000
2005-09-27,121.52,121.99,121.02,121.55,66160000
2005-09-28,121.91,122.12,121.2,121.67,58710000
2005-09-29,121.55,122.86,121.08,122.66,66650000
2005-09-30,122.62,123.04,122.45,123.04,47830000
2005-10-03,122.96,123.34,122.45,122.6,51020000
2005-10-04,122.79,123.03,121.16,121.22,60780000
2005-10-05,121.25,121.31,119.57,119.63,106070000
2005-10-06,119.78,120.26,118.17,119.2,141220000
2005-10-07,119.7,120.05,119.13,119.61,75660000
2005-10-10,119.68,119.71,118.3,118.6,52680000
2005-10-11,118.99,119.39,118.32,118.43,75650000
2005-10-12,118.39,119.13,117.41,117.5,100530000
2005-10-13,117.46,118.08,116.88,117.43,99080000
2005-10-14,118.12,118.81,117.56,118.67,88660000
2005-10-17,118.77,119.27,118.45,119.11,68970000
2005-10-18,118.94,118.96,117.8,117.82,75020000
2005-10-19,117.56,119.8,117.12,119.78,116580000
2005-10-20,119.49,119.81,117.3,117.67,132120000
2005-10-21,118.29,118.78,117.51,118.13,96580000
2005-10-24,118.44,120.09,118.41,119.96,72380000
2005-10-25,119.72,120.24,118.94,119.72,77060000
2005-10-26,119.51,120.54,119.19,119.37,82700000
2005-10-27,119.2,119.37,117.93,118.1,68290000
2005-10-28,118.43,119.95,118.1,119.8,72960000
2005-10-31,120.29,121.3,120.13,120.13,80150000
2005-11-01,120.58,120.9,120.22,120.49,67000000
2005-11-02,120.17,121.75,120.13,121.75,74690000
2005-11-03,122.15,122.66,121.75,122.27,84900000
2005-11-04,122.4,122.46,121.55,122.11,59160000
2005-11-07,122.4,122.62,121.85,122.23,46770000
2005-11-08,121.95,122.42,121.79,122.23,42160000
2005-11-09,122.08,122.95,121.86,122.39,57680000
2005-11-10,122.34,123.86,121.75,123.34,79150000
2005-11-11,123.35,123.84,122.43,123.76,34870000
2005-11-14,123.76,124.02,123.38,123.69,45100000
2005-11-15,123.58,124.09,122.86,123.24,69590000
2005-11-16,123.37,123.55,122.98,123.49,51130000
2005-11-17,123.75,124.65,123.14,124.64,55720000
2005-11-18,125.04,125.76,124.33,125.13,72440000
2005-11-21,125.15,125.91,124.98,125.76,50020000
2005-11-22,125.56,126.52,125.42,126.3,66440000
2005-11-23,126.25,127.41,126.21,127.03,50860000
2005-11-25,126.98,127.22,126.81,127.13,15270000
2005-11-28,127.25,127.27,126.04,126.23,54520000
2005-11-29,126.65,126.98,126.09,126.09,51810000
2005-11-30,126.16,126.52,125.29,125.41,56080000
2005-12-01,126.02,127.03,125.98,126.69,65530000
2005-12-02,126.77,127.08,126.5,126.85,46720000
2005-12-05,126.64,126.73,126.18,126.58,59370000
2005-12-06,127.05,127.74,126.63,126.82,57940000
2005-12-07,126.79,126.87,125.68,126.08,66830000
2005-12-08,126.22,126.82,125.48,126.0,62610000
2005-12-09,126.16,126.78,125.82,126.33,50750000
2005-12-12,126.71,126.86,125.96,126.45,48390000
2005-12-13,126.4,127.7,126.29,127.31,88660000
2005-12-14,127.19,128.09,127.14,127.81,64380000
2005-12-15,127.84,128.0,127.18,127.44,55910000
2005-12-16,127.27,128.57,126.36,126.36,46240000
2005-12-19,126.73,126.87,125.69,125.71,48820000
2005-12-20,125.86,126.59,125.48,125.83,46610000
2005-12-21,126.17,126.76,125.8,126.03,51810000
2005-12-22,126.31,126.69,126.08,126.69,32250000
2005-12-23,126.79,126.86,126.42,126.76,27980000
2005-12-27,126.92,127.05,125.38,125.47,44500000
2005-12-28,125.73,125.99,125.5,125.75,30760000
2005-12-29,125.72,125.96,125.06,125.19,33040000
2005-12-30,124.8,125.06,124.36,124.51,44650000
2006-01-03,125.1,127.0,124.39,126.7,73400000
2006-01-04,126.86,127.49,126.7,127.3,52240000
2006-01-05,127.17,127.59,126.88,127.38,47310000
2006-01-06,128.04,128.58,127.36,128.44,62890000
2006-01-09,128.42,129.06,128.38,128.77,43540000
2006-01-10,128.39,128.98,128.26,128.9,44970000
2006-01-11,129.02,129.44,128.73,129.31,49610000
2006-01-12,129.08,129.28,128.44,128.8,40530000
2006-01-13,128.57,128.9,128.2,128.68,44860000
2006-01-17,128.2,128.42,127.81,128.33,52190000
2006-01-18,127.58,128.9,127.16,127.82,75490000
2006-01-19,128.09,128.77,127.81,128.31,78080000
2006-01-20,128.28,128.31,125.97,125.97,115320000
2006-01-23,126.21,126.82,126.13,126.42,67100000
2006-01-24,126.63,127.15,126.42,126.55,53020000
2006-01-25,127.04,127.18,125.84,126.66,87800000
2006-01-26,127.28,127.67,126.76,127.36,71370000
2006-01-27,127.66,128.66,127.45,128.54,65790000
2006-01-30,128.44,128.81,128.35,128.44,33720000
2006-01-31,128.32,128.54,127.49,127.5,73150000
2006-02-01,127.82,128.43,127.72,128.39,63570000
2006-02-02,128.1,128.14,126.8,126.9,83630000
2006-02-03,126.58,128.39,126.14,126.27,86040000
2006-02-06,126.44,126.8,126.17,126.6,45520000
2006-02-07,126.38,126.66,125.4,125.48,71230000
2006-02-08,125.88,128.1,125.6,126.62,59430000
2006-02-09,126.92,127.6,126.37,126.41,62030000
2006-02-10,126.43,127.13,125.45,126.64,64510000
2006-02-13,126.57,126.79,125.95,126.41,52320000
2006-02-14,126.46,128.03,126.19,127.75,91000000
2006-02-15,127.66,128.32,127.24,128.2,85470000
2006-02-16,128.34,129.21,128.18,129.16,61040000
2006-02-17,129.09,129.16,128.58,128.81,40350000
2006-02-21,129.12,129.4,128.29,128.49,46460000
2006-02-22,128.77,129.65,128.65,129.27,42340000
2006-02-23,129.27,129.64,128.28,129.08,43460000
2006-02-24,129.11,129.48,128.76,129.41,36780000
2006-02-27,129.4,130.04,129.28,129.46,35930000
2006-02-28,129.2,129.91,128.13,128.23,74400000
2006-03-01,128.6,129.49,128.5,129.37,48670000
2006-03-02,128.9,129.42,128.61,129.36,60650000
2006-03-03,128.66,130.07,128.65,128.76,73430000
2006-03-06,129.14,129.18,127.85,128.17,57480000
2006-03-07,127.92,128.06,127.4,127.97,61790000
2006-03-08,127.7,128.44,127.18,128.24,66730000
2006-03-09,128.33,128.68,127.38,127.38,56580000
2006-03-10,127.72,128.84,127.44,128.59,60490000
2006-03-13,128.84,129.16,128.53,128.83,45740000
2006-03-14,128.71,130.23,128.61,130.18,69880000
2006-03-15,130.15,130.86,129.85,130.76,53420000
2006-03-16,130.98,131.47,130.84,131.03,67090000
2006-03-17,130.68,130.9,130.38,130.62,47290000
2006-03-20,130.64,130.9,130.21,130.41,45560000
2006-03-21,130.34,130.99,129.45,129.59,87420000
2006-03-22,129.51,130.51,129.45,130.38,51610000
2006-03-23,130.24,130.39,129.66,130.11,46840000
2006-03-24,129.99,130.57,129.74,130.21,43220000
2006-03-27,130.03,130.28,129.74,130.02,32530000
2006-03-28,129.93,130.53,129.05,129.22,82090000
2006-03-29,129.41,130.5,129.29,130.03,61540000
2006-03-30,130.11,130.98,129.55,129.8,70570000
2006-03-31,130.02,130.24,129.37,129.83,62930000
2006-04-03,130.07,130.87,129.49,129.73,61630000
2006-04-04,129.72,130.73,129.36,130.56,54810000
2006-04-05,130.61,131.28,130.38,131.01,50610000
2006-04-06,130.85,131.21,130.19,130.87,57910000
2006-04-07,131.06,131.4,129.35,129.54,80190000
2006-04-10,129.71,130.08,129.26,129.74,41540000
2006-04-11,129.85,130.06,128.25,128.64,72810000
2006-04-12,128.77,129.13,128.61,128.88,43050000
2006-04-13,128.59,129.25,128.31,128.71,51080000
2006-04-17,128.79,129.31,128.02,128.66,64170000
2006-04-18,128.95,130.94,128.84,130.7,92680000
2006-04-19,130.72,131.07,130.24,130.95,87280000
2006-04-20,131.0,131.86,130.6,131.13,86020000
2006-04-21,131.73,131.79,130.62,131.15,72360000
2006-04-24,130.93,131.07,130.38,130.91,52550000
2006-04-25,131.04,131.12,129.92,130.37,84360000
2006-04-26,130.5,131.14,130.3,130.4,67270000
2006-04-27,129.9,131.63,129.59,131.03,124610000
2006-04-28,130.79,131.75,130.71,131.47,55860000
2006-05-01,131.47,131.8,130.32,130.4,65020000
2006-05-02,131.01,131.46,130.74,131.38,49090000
2006-05-03,131.22,131.32,130.45,130.89,60830000
2006-05-04,131.08,131.62,130.34,131.36,42940000
2006-05-05,132.05,132.8,131.85,132.52,62590000
2006-05-08,132.51,132.77,132.36,132.36,30020000
2006-05-09,132.42,132.77,132.31,132.62,29870000
2006-05-10,132.41,132.75,131.89,132.55,64410000
2006-05-11,132.51,132.55,130.52,130.95,80660000
2006-05-12,130.48,130.72,129.19,129.24,91740000
2006-05-15,128.79,129.74,128.61,129.5,84050000
2006-05-16,129.76,130.0,129.01,129.31,62140000
2006-05-17,128.67,129.1,126.77,126.85,144790000
