date,open,high,low,close,volume
2021-01-11,126.72,126.90,126.30,126.78,8370700
2021-01-12,126.55,126.86,125.83,126.68,12186300
2021-01-13,127.28,128.46,127.20,128.11,12533300
2021-01-14,128.05,128.10,126.55,126.91,14835500
2021-01-15,127.72,127.87,127.12,127.41,11624700
2021-01-19,127.24,127.87,127.15,127.82,9575600
2021-01-20,127.56,127.97,127.39,127.95,5368900
2021-01-21,127.09,127.35,126.81,127.05,8162700
2021-01-22,127.44,127.57,127.08,127.46,9507200
2021-01-25,128.20,128.98,128.10,128.97,8712600
2021-01-26,128.49,128.91,128.34,128.72,7690300
2021-01-27,129.30,129.66,128.85,129.05,7895200
2021-01-28,128.74,128.79,127.70,128.34,10667800
2021-01-29,127.08,127.98,126.98,127.56,14965900
2021-02-01,127.43,128.01,127.28,127.71,8165500
2021-02-02,126.65,126.95,126.47,126.89,9177500
2021-02-03,126.39,126.53,125.68,125.76,9633100
2021-02-04,125.33,125.60,125.02,125.43,8262600
2021-02-05,125.28,125.67,124.37,124.38,10258900
2021-02-08,124.60,125.41,124.38,124.92,11574800
2021-02-09,125.38,125.75,124.91,125.01,5218300
2021-02-10,125.43,125.85,125.31,125.85,8079800
2021-02-11,125.76,125.85,124.98,125.16,11962700
2021-02-12,124.10,124.42,123.54,123.60,14088400
2021-02-16,122.02,122.38,121.54,121.72,17789100
2021-02-17,122.63,122.99,121.81,122.49,11199100
2021-02-18,121.50,122.33,121.26,122.00,10755300
2021-02-19,121.04,121.26,120.02,120.38,12741700
2021-02-22,120.17,120.77,119.07,119.46,13203900
2021-02-23,118.91,119.73,118.59,119.12,12658500
2021-02-24,117.08,118.62,116.92,118.33,17363100
2021-02-25,117.23,117.56,114.78,116.40,52621700
2021-02-26,118.28,120.40,117.36,120.25,45423300
2021-03-01,118.33,118.96,117.85,118.66,22048000
2021-03-02,118.11,118.72,118.01,118.67,12482200
2021-03-03,117.25,117.90,116.73,117.38,19763700
2021-03-04,117.46,117.72,116.05,116.63,22366600
2021-03-05,116.23,117.22,116.08,116.85,20598000
2021-03-08,116.79,116.85,115.95,115.95,15236600
2021-03-09,117.16,117.62,116.90,117.55,14463400
2021-03-10,117.60,117.90,117.17,117.79,12387600
2021-03-11,117.07,117.25,116.48,116.94,14150700
2021-03-12,114.74,114.79,114.11,114.46,20402700
2021-03-15,114.82,115.32,114.75,115.13,11366500
2021-03-16,115.26,115.35,114.20,114.67,15567900
2021-03-17,113.69,114.01,112.85,113.81,27107500
2021-03-18,112.14,113.12,112.04,112.66,21615100
2021-03-19,112.79,113.42,112.56,113.35,18685000
2021-03-22,114.14,114.75,113.88,114.62,17047500
2021-03-23,114.90,115.70,114.53,115.66,16768400
2021-03-24,115.30,116.32,115.20,116.28,13863000
2021-03-25,116.42,116.64,115.32,115.36,20782000
2021-03-26,114.76,115.45,114.59,114.96,8433300
2021-03-29,115.10,115.12,113.54,113.99,13968100
2021-03-30,113.82,114.83,113.57,114.58,15020800
2021-03-31,114.69,114.90,113.55,113.94,19271300
2021-04-01,115.03,115.93,114.82,115.83,14885900
2021-04-05,115.03,115.38,114.51,115.33,8243000
2021-04-06,115.54,116.23,115.41,116.11,9282400
2021-04-07,115.78,116.33,115.30,115.30,11052700
2021-04-08,115.73,116.31,115.71,116.26,7847900
2021-04-09,115.83,116.41,115.48,115.83,8717800
2021-04-12,115.79,115.85,115.49,115.78,7659000
2021-04-13,115.66,116.68,115.57,116.65,13232800
2021-04-14,116.27,116.45,115.88,116.28,7293200
2021-04-15,117.50,118.76,117.48,118.23,23896700
2021-04-16,117.17,117.70,117.03,117.31,15238400
2021-04-19,116.87,117.35,116.71,116.97,13886800
2021-04-20,116.63,117.73,116.61,117.51,11476500
2021-04-21,117.54,117.86,117.15,117.75,11902200
2021-04-22,117.93,118.26,117.26,118.26,14156400
2021-04-23,118.25,118.33,117.50,117.98,12302200
2021-04-26,118.06,118.36,117.81,117.81,9103500
2021-04-27,117.59,117.78,116.69,116.79,14137300
2021-04-28,116.79,117.00,116.21,116.86,15263700
2021-04-29,115.78,116.55,115.51,116.52,17178200
2021-04-30,116.68,116.86,116.23,116.79,15692000
2021-05-03,117.01,117.81,116.65,116.86,16447700
2021-05-04,117.67,118.24,117.40,117.65,18639700
2021-05-05,117.29,117.98,117.19,117.84,11127900
2021-05-06,117.47,118.26,117.43,118.04,21907600
2021-05-07,118.19,118.61,117.19,117.46,18346900
2021-05-10,117.22,117.47,116.16,116.27,15146200
2021-05-11,115.77,115.98,115.38,115.61,15158600
2021-05-12,115.30,115.41,114.19,114.39,20859400
2021-05-13,114.67,115.04,114.42,114.57,13073900
2021-05-14,115.18,115.64,114.92,115.64,17566700
2021-05-17,115.43,115.72,115.21,115.40,6113800
2021-05-18,115.07,115.21,114.79,115.10,11423100
2021-05-19,115.19,115.83,114.41,114.82,14296000
2021-05-20,115.37,115.99,115.30,115.77,13310500
2021-05-21,116.13,116.16,115.62,116.14,10171600
2021-05-24,116.41,116.91,116.32,116.57,6868700
2021-05-25,116.95,117.68,116.94,117.65,12346900
2021-05-26,117.76,118.03,117.16,117.45,9793700
2021-05-27,116.84,117.00,116.41,116.97,10695200
2021-05-28,116.91,117.51,116.70,116.79,10258000
2021-06-01,116.43,116.80,115.95,116.76,11778500
2021-06-02,117.05,117.25,116.86,117.03,7347900
2021-06-03,117.02,117.02,116.46,116.59,10994000
2021-06-04,117.02,118.19,117.02,118.19,15773700
2021-06-07,117.93,118.03,117.70,117.83,7799800
2021-06-08,118.83,118.83,118.45,118.65,11230900
2021-06-09,119.76,120.09,119.33,119.70,12768300
2021-06-10,118.98,120.44,118.85,120.42,19698300
2021-06-11,120.23,120.30,119.83,120.23,8646700
2021-06-14,120.05,120.05,119.13,119.31,9401300
2021-06-15,118.95,119.20,118.68,119.16,18207300
2021-06-16,119.46,119.69,118.45,119.06,19676300
2021-06-17,119.85,122.44,119.66,120.84,35225800
2021-06-18,121.89,123.38,121.76,123.12,26616900
2021-06-21,121.98,122.07,120.83,121.05,16485000
2021-06-22,120.11,121.38,120.07,121.35,14530200
2021-06-23,120.90,121.23,120.56,121.04,12040900
2021-06-24,121.16,121.57,121.09,121.23,8788400
2021-06-25,121.03,121.15,119.43,119.97,15562200
2021-06-28,120.57,121.49,120.56,121.21,11460700
2021-06-29,120.89,121.42,120.84,121.41,11217900
2021-06-30,121.87,122.44,121.71,121.95,15708900
2021-07-01,121.80,122.07,121.42,121.96,10810000
2021-07-02,122.01,122.69,121.91,122.69,9650200
2021-07-06,123.27,124.34,123.27,124.13,20037200
2021-07-07,124.83,125.67,124.54,125.23,20964400
2021-07-08,125.94,126.41,125.34,125.72,17487800
2021-07-09,124.24,124.34,123.92,123.95,14483600
2021-07-12,124.43,124.54,123.65,123.79,10610400
2021-07-13,124.20,124.74,122.35,122.84,23340200
2021-07-14,123.51,124.28,123.34,124.24,16038600
2021-07-15,125.15,125.70,124.38,125.61,18462400
2021-07-16,124.64,125.48,124.62,125.37,12787900
2021-07-19,127.69,128.54,127.41,128.12,40203900
2021-07-20,129.03,129.18,126.69,126.89,25674800
2021-07-21,125.35,125.62,124.07,125.28,19988900
2021-07-22,125.29,126.73,125.25,126.47,18136900
2021-07-23,125.15,125.75,125.10,125.62,12639300
2021-07-26,126.04,126.09,125.09,125.25,10737700
2021-07-27,126.32,126.63,126.03,126.58,13036500
2021-07-28,125.76,126.61,125.42,126.59,14346700
2021-07-29,125.86,126.23,125.64,125.89,11532000
2021-07-30,126.15,126.65,126.09,126.48,14342100
2021-08-02,126.58,128.08,126.35,127.61,21232700
2021-08-03,127.68,128.08,127.37,127.68,13361900
2021-08-04,128.31,128.58,126.81,127.94,18267900
2021-08-05,127.69,127.82,127.04,127.29,15345400
2021-08-06,125.62,125.99,125.09,125.16,21144300
2021-08-09,125.48,125.82,124.70,124.71,12942400
2021-08-10,124.92,124.98,124.13,124.14,13716900
2021-08-11,124.00,124.70,123.41,124.06,17227600
2021-08-12,123.73,124.03,123.17,123.86,14709400
2021-08-13,124.36,125.82,124.34,125.81,18653800
2021-08-16,126.36,127.06,126.03,126.12,19170900
2021-08-17,126.09,126.59,125.92,126.07,14126900
2021-08-18,125.95,126.59,125.73,126.49,13144000
2021-08-19,127.31,127.43,126.88,127.42,15474300
2021-08-20,127.54,127.73,127.14,127.51,12388400
2021-08-23,127.21,127.47,126.98,127.42,10615000
2021-08-24,126.84,127.10,126.43,126.43,13835900
2021-08-25,126.37,126.51,124.99,125.38,16743800
2021-08-26,125.32,125.83,124.93,125.73,16657400
2021-08-27,125.83,126.61,125.63,126.59,15384700
2021-08-30,126.19,126.96,126.14,126.92,10596300
2021-08-31,126.76,127.12,125.77,126.05,15262400
2021-09-01,126.59,126.69,125.92,126.26,10807100
2021-09-02,126.56,126.82,126.14,126.81,9765900
2021-09-03,125.74,125.94,125.46,125.66,12928000
2021-09-07,124.88,125.10,124.37,124.60,15547800
2021-09-08,125.22,125.67,124.99,125.45,14533700
2021-09-09,125.65,127.11,125.38,126.97,20324600
2021-09-10,126.27,126.50,125.64,125.85,14894600
2021-09-13,126.39,126.77,126.31,126.61,15036100
2021-09-14,126.98,128.54,126.85,128.15,19918400
2021-09-15,128.23,128.26,127.14,127.70,11940300
2021-09-16,126.92,127.59,126.78,127.11,13328900
2021-09-17,126.51,126.66,126.10,126.50,13782900
2021-09-20,127.69,128.37,127.40,128.07,14660400
2021-09-21,127.81,128.02,127.37,127.96,10035800
2021-09-22,127.87,128.72,127.58,128.72,22277800
2021-09-23,127.56,127.59,125.80,125.81,23853300
2021-09-24,125.37,125.38,124.44,124.58,20203900
2021-09-27,123.86,124.55,123.71,124.13,13464300
2021-09-28,122.40,123.02,121.81,122.19,26613500
2021-09-29,122.79,123.33,121.85,122.40,23569400
2021-09-30,122.20,122.55,121.82,122.39,22567600
2021-10-01,122.99,123.46,122.44,123.42,26151800
2021-10-04,122.84,123.51,122.36,123.10,28027600
2021-10-05,122.78,122.87,121.81,121.91,22659200
2021-10-06,122.47,122.88,122.30,122.60,18696500
2021-10-07,121.58,121.71,121.07,121.32,14856000
2021-10-08,120.79,120.87,120.17,120.47,17257800
2021-10-11,120.23,120.49,120.11,120.17,7213400
2021-10-12,121.11,122.28,120.98,122.22,17968700
2021-10-13,122.79,123.57,122.76,123.41,23584600
2021-10-14,123.43,123.94,123.08,123.87,12946400
2021-10-15,123.12,123.24,122.67,123.15,11811500
2021-10-18,123.12,123.97,122.71,123.72,12115900
2021-10-19,122.83,122.89,121.97,122.02,12156300
2021-10-20,121.63,122.00,121.01,121.19,12782500
2021-10-21,121.42,121.55,120.77,121.05,13660000
2021-10-22,121.80,122.61,121.60,122.38,13740000
2021-10-25,121.99,122.53,121.96,122.19,8137900
2021-10-26,122.80,123.21,122.05,123.21,13671000
2021-10-27,124.31,125.82,123.91,125.45,22092300
2021-10-28,125.49,125.95,124.68,125.02,17497600
2021-10-29,124.37,125.67,124.24,125.40,19087300
2021-11-01,123.96,124.77,123.87,124.50,18035500
2021-11-02,124.55,125.46,124.55,125.05,9836700
2021-11-03,125.67,125.81,123.73,123.76,20639400
2021-11-04,124.02,125.28,124.00,125.06,15922400
2021-11-05,126.27,127.17,125.94,126.93,21513000
2021-11-08,126.64,126.92,126.26,126.70,12083800
2021-11-09,128.21,129.03,128.07,128.34,23430200
2021-11-10,128.23,128.32,125.00,126.00,28170600
2021-11-11,126.26,126.39,125.73,125.81,5552500
2021-11-12,125.83,126.26,124.77,125.26,12712000
2021-11-15,124.88,124.94,123.46,123.69,15232700
2021-11-16,123.86,124.45,123.15,123.37,12998700
2021-11-17,122.91,124.37,122.82,124.35,14239900
2021-11-18,124.12,124.89,124.08,124.82,11054600
2021-11-19,125.47,126.34,125.47,126.13,14022100
2021-11-22,125.32,125.52,124.24,124.65,15266000
2021-11-23,124.07,124.22,122.85,122.85,15318500
2021-11-24,123.23,124.82,123.10,124.82,13769700
2021-11-26,126.53,128.11,126.40,127.98,20064800
2021-11-29,126.09,127.22,125.97,126.95,23234200
2021-11-30,128.23,129.29,127.74,128.88,31481100
2021-12-01,128.10,129.73,127.50,129.68,30826500
2021-12-02,130.18,130.23,128.33,129.84,17754200
2021-12-03,129.11,132.04,128.83,131.39,34427100
2021-12-06,131.13,131.39,129.33,129.58,30924200
2021-12-07,129.15,129.84,128.42,128.53,22115900
2021-12-08,128.08,128.09,126.29,126.31,33633900
2021-12-09,127.12,127.55,126.39,127.02,17544900
2021-12-10,127.62,127.89,126.67,126.71,14298700
2021-12-13,128.02,128.80,127.95,128.59,17860500
2021-12-14,128.00,128.47,127.10,128.28,14015500
2021-12-15,127.35,128.36,126.94,127.04,25383900
2021-12-16,126.76,127.72,126.74,127.09,18677900
2021-12-17,128.12,128.66,127.96,128.53,18093500
2021-12-20,128.47,128.70,127.49,127.57,17147300
2021-12-21,126.24,127.15,125.80,127.09,16598200
2021-12-22,127.60,127.71,126.99,127.67,12253900
2021-12-23,127.48,127.49,126.15,126.57,11642500
2021-12-27,126.51,126.98,126.40,126.87,7821800
2021-12-28,127.49,127.64,126.13,126.37,9174600
2021-12-29,125.19,125.53,124.77,124.99,11771200
2021-12-30,125.48,126.10,124.80,126.04,10355000
2021-12-31,125.96,127.00,125.64,126.28,13402300
